       937.91601   7.1770642e-18
       938.56348  -3.3188152e-18
       939.21094  -7.1164299e-18
       939.85840  -7.9173910e-18
       940.50587  -1.2012862e-17
       941.15333  -2.2768486e-17
       941.80080  -8.1298014e-18
       942.44826   1.0702543e-17
       943.09573   1.5694570e-18
       943.74319   5.0247729e-18
       944.39066  -2.8816325e-18
       945.03812   6.8383600e-18
       945.68559   1.6533853e-17
       946.33305   1.8193048e-17
       946.98052   5.8238192e-18
       947.62798  -5.7446162e-18
       948.27544   6.9028472e-18
       948.92291   1.3225703e-17
       949.57037   2.3672527e-18
       950.21784   4.9490425e-18
       950.86530   9.2715702e-18
       951.51277   7.4556722e-18
       952.16023   1.3641614e-17
       952.80770   3.0363202e-17
       953.45516   1.9318406e-17
       954.10263   9.0499756e-18
       954.75009  -2.0488618e-18
       955.39756   6.5608933e-18
       956.04502   2.1951600e-17
       956.69248   1.2108560e-17
       957.33995   6.7764361e-18
       957.98741   1.0610914e-17
       958.63488   4.0713144e-18
       959.28234  -8.7525785e-19
       959.92981   6.8425695e-18
       960.57727   1.5615180e-17
       961.22474   1.4897615e-17
       961.87220   1.3692271e-17
       962.51967   2.1681157e-17
       963.16713   1.9703119e-17
       963.81460   1.6068274e-17
       964.46206   2.6138970e-17
       965.10952   2.8036952e-17
       965.75699   1.8118747e-17
       966.40445   9.5188838e-18
       967.05192   1.8102957e-17
       967.69938   1.6950727e-17
       968.34685   8.1080483e-18
       968.99431   1.6786406e-17
       969.64178   1.3587909e-17
       970.28924   8.0169168e-18
       970.93671   9.9249749e-18
       971.58417   7.0959896e-18
       972.23163   2.3821784e-18
       972.87910   2.5573175e-18
       973.52656  -5.9084694e-18
       974.17403   2.7466815e-18
       974.82149   3.0191678e-18
       975.46896   1.2766796e-17
       976.11642   1.7569557e-17
       976.76389   7.0853639e-18
       977.41135   6.0902020e-18
       978.05882   1.3742420e-17
       978.70628   2.2438022e-17
       979.35375   2.4657706e-17
       980.00121   2.1362173e-17
       980.64867   8.7884275e-18
       981.29614   5.9748666e-18
       981.94360   9.3380741e-18
       982.59107   1.5934816e-17
       983.23853   1.5749879e-17
       983.88600   7.6331532e-18
       984.53346   1.3068039e-17
       985.18093   8.3025025e-18
       985.82839   6.8359496e-18
       986.47586   1.8223887e-17
       987.12332   1.4333764e-17
       987.77079   1.2071188e-17
       988.41825   1.1491946e-17
       989.06571   8.9633575e-18
       989.71318   3.9056848e-18
       990.36064   4.5670302e-18
       991.00811   1.2291610e-17
       991.65557   1.3997165e-17
       992.30304   8.7119888e-18
       992.95050   1.3518855e-17
       993.59797   1.1785613e-17
       994.24543   8.6388891e-18
       994.89290   1.0219937e-17
       995.54036   1.6497355e-17
       996.18783   1.5220981e-17
       996.83529   1.2693169e-17
       997.48275   1.2869291e-17
       998.13022   1.1892863e-17
       998.77768   1.3612411e-17
       999.42515   1.9335202e-17
       1000.0726   1.0288883e-17
       1000.7201   1.3524266e-17
       1001.3675   1.5321126e-17
       1002.0150   1.5914304e-17
       1002.6625   1.0820684e-17
       1003.3099   1.0413195e-17
       1003.9574   7.6288704e-18
       1004.6049   8.9660787e-18
       1005.2523   1.6153429e-17
       1005.8998   2.4892050e-17
